frequency,location,lat,lon,mode,alphatag
118.7,LAUNCESTON AIRPORT,-41.547661,147.208895,6K00A3E,
121.7,HOBART AIRPORT,-42.835664,147.501648,6K00A3E,
134.75,LAUNCESTON AIRPORT,-41.543569,147.205994,6K00A3E,
123.25,ALBURY,-36.069902,146.953233,6K00A3E,
125.2,MT BIG BEN,-36.403588,146.939863,6K00A3E,
123.0,MOORABBIN VIC,-37.976699,145.094922,6K00A3E,
123.75,MT MACEDON,-37.383377,144.575878,6K00A3E,
123.35,ARTHURS SEAT,-38.354268,144.952035,6K00A3E,
132.6,MILDURA,-34.231555,142.082412,6K00A3E,
121.7,MELBOURNE,-37.669268,144.829711,6K00A3E,
120.1,AVALON AIRPORT,-38.039384,144.476695,6K00A3E,
126.8,MT MACEDON,-37.383377,144.575878,6K00A3E,
120.7,DEVONPORT,-41.170440,146.427729,6K00A3E,
118.7,MT BARROW,-41.377304,147.421683,6K00A3E,
120.1,AVALON AIRPORT,-38.031810,144.470120,6K00A3E,
118.9,GELLIBRAND HILL,-37.652843,144.874254,6K00A3E,
122.55,AVALON AIRPORT,-38.031620,144.491150,6K00A3E,
133.55,MT COTTRELL,-37.762587,144.622572,6K00A3E,
123.95,TABLE CAPE,-40.953239,145.730974,6K00A3E,
135.7,MT MACEDON,-37.383377,144.575878,6K00A3E,
119.8,ESSENDON,-37.726456,144.911536,6K00A3E,
123.75,GELLIBRAND HILL,-37.652843,144.874254,6K00A3E,
129.4,MELBOURNE AIRPORT,-37.670480,144.832416,6K00A3E,
134.325,MT MACEDON,-37.383377,144.575878,6K00A3E,
132.0,MT MACEDON,-37.383377,144.575878,6K00A3E,
125.4,AVALON AIRPORT,-38.031620,144.491150,6K00A3E,
133.55,AVALON AIRPORT,-38.039384,144.476695,6K00A3E,
135.3,GELLIBRAND HILL,-37.652843,144.874254,6K00A3E,
126.5,MT BARROW,-41.377304,147.421683,6K00A3E,
123.9,KING ISLAND TAS,-39.879353,143.880235,6K00A3E,
118.1,HOBART AIRPORT,-42.835664,147.501648,6K00A3E,
123.8,MT BARROW,-41.377304,147.421683,6K00A3E,
129.3,AVALON AIRPORT,-38.039384,144.476695,6K00A3E,
120.1,AVALON AIRPORT,-38.039210,144.476240,6K00A3E,
127.9,AVALON AIRPORT,-38.039210,144.476240,6K00A3E,
125.55,MT RUMNEY,-42.860566,147.453924,6K00A3E,
118.45,ESSENDON,-37.725437,144.898805,6K00A3E,
127.2,MELBOURNE,-37.669268,144.829711,6K00A3E,
123.8,LAUNCESTON AIRPORT,-41.547661,147.208895,6K00A3E,
125.1,ESSENDON,-37.725437,144.898805,6K00A3E,
122.4,MT MACEDON,-37.383377,144.575878,6K00A3E,
118.9,MELBOURNE AIRPORT,-37.670480,144.832416,6K00A3E,
123.95,MT READ,-41.844010,145.541520,6K00A3E,
129.4,GELLIBRAND HILL,-37.652843,144.874254,6K00A3E,
129.2,AVALON AIRPORT,-38.031620,144.491150,6K00A3E,
122.1,MILDURA,-34.231555,142.082412,6K00A3E,
134.25,MOORABBIN VIC,-37.976699,145.094922,6K00A3E,
119.5,MT FLAKNEY,-35.289077,147.430529,6K00A3E,
125.55,HOBART AIRPORT,-42.835664,147.501648,6K00A3E,
135.7,MELBOURNE AIRPORT,-37.670480,144.832416,6K00A3E,
130.3,MT TASSIE,-38.399922,146.565555,6K00A3E,
118.1,MT RUMNEY,-42.860566,147.453924,6K00A3E,
128.45,MT RUMNEY,-42.860566,147.453924,6K00A3E,
133.55,AVALON AIRPORT,-38.031810,144.470120,6K00A3E,
134.325,GELLIBRAND HILL,-37.652843,144.874254,6K00A3E,
118.2,AVALON AIRPORT,-38.039384,144.476695,6K00A3E,
132.2,MT BIG BEN,-36.403588,146.939863,6K00A3E,
132.1,MELBOURNE VIC 3206,-37.855033,144.975751,6K00A3E,
118.0,MELBOURNE AIRPORT,-37.659031,144.842044,6K00A3E,
119.75,MT WILLIAM,-37.293132,142.601406,6K00A3E,
118.1,MOORABBIN VIC,-37.976699,145.094922,6K00A3E,
127.4,MT WILLIAM,-37.293132,142.601406,6K00A3E,
122.6,TABLE CAPE,-40.953239,145.730974,6K00A3E,
135.3,ARTHURS SEAT,-38.354268,144.952035,6K00A3E,
120.5,MELBOURNE,-37.669268,144.829711,6K00A3E,
128.5,MT WILLIAM,-37.293132,142.601406,6K00A3E,
121.9,ESSENDON,-37.725437,144.898805,6K00A3E,
120.9,MOORABBIN VIC,-37.976446,145.089948,6K00A3E,
128.5,MT MACEDON,-37.383377,144.575878,6K00A3E,
124.0,MT TASSIE,-38.399922,146.565555,6K00A3E,
125.8,MT WILLIAM,-37.293132,142.601406,6K00A3E,
132.0,MELBOURNE AIRPORT,-37.670480,144.832416,6K00A3E,
121.1,MT HICKEY,-37.176593,145.152750,6K00A3E,
