frequency,location,lat,lon,mode,alphatag
128.8,KUNUNURRA,-15.783809,128.712391,6K00A3E,Virgin
20.0505,PERTH AIRPORT,-31.934320,115.961378,3K00J3E,Virgin
128.8,PARABURDOO,-23.173750,117.747844,6K00A3E,Virgin
128.8,CARNARVON,-24.883652,113.663679,6K00A3E,Virgin
130.6,BUSSELTON,-33.685989,115.398856,6K00A3E,Virgin
128.8,SSE of PORT HEDLAND,-22.290280,119.432821,6K00A3E,Virgin
493.525,REDCLIFFE,-31.932078,115.958778,10K1F9E,Virgin
128.8,ALBANY,-34.945153,117.803150,6K00A3E,Virgin
128.8,ONSLOW,-21.665656,115.112336,6K00A3E,Virgin
128.8,RAVENSTHORPE,-33.792836,120.212301,6K00A3E,Virgin
12.1985,PERTH DOMESTIC AIRPORT,-31.934320,115.961378,3K00J3E,Virgin
475.0,GERALDTON,-28.796096,114.702364,10K1F3E,Virgin
128.8,TOM PRICE,-22.385481,117.376497,6K00A3E,Virgin
17.5365,PERTH DOMESTIC AIRPORT,-31.934320,115.961378,3K00J3E,Virgin
128.8,GERALDTON,-28.796096,114.702364,6K00A3E,Virgin
128.8,PERTH AIRPORT,-31.944445,115.971664,6K00A3E,Virgin
128.8,REDCLIFFE,-31.932078,115.958778,6K00A3E,Virgin
128.8,BOOLGEEDA,-22.542551,117.280049,6K00A3E,Virgin
128.8,PERTH AIRPORT,-31.934320,115.961378,6K00A3E,Virgin
126.4,PERTH AIRPORT,-31.934320,115.961378,6K00A3E,Virgin
128.8,KALGOORLIE,-30.785486,121.458064,6K00A3E,Virgin
128.8,WA,-23.133389,118.707724,6K00A3E,Virgin
5.3665,PERTH DOMESTIC AIRPORT,-31.934320,115.961378,3K00J3E,Virgin
494.05,REDCLIFFE,-31.932078,115.958778,10K1F2E,Virgin
